ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
4002,5,3,2,3,205,3,1,2,1,5137,0
6068,5,3,4,4,163,3,1,1,5,4440,0
4801,4,2,7,1,291,4,1,2,2,1216,1
4933,4,2,5,1,266,3,1,2,10,5858,0
6817,4,3,6,1,266,4,1,2,9,1287,0
5086,2,2,4,3,138,3,1,1,2,5593,0
3828,5,1,3,3,182,4,1,2,10,1690,1
5400,5,3,5,1,263,3,2,2,6,4505,1
8629,4,2,5,5,225,5,1,2,7,1168,0
8981,3,3,4,3,249,3,1,2,4,4811,0
8375,3,3,4,1,145,3,2,2,8,4915,0
5962,2,3,6,1,249,4,2,2,2,1326,1
3237,1,3,2,5,231,2,1,1,10,4406,1
7544,5,2,4,4,155,3,2,2,6,5033,1
8552,5,3,6,3,287,4,1,2,3,1824,0
7514,5,1,6,1,253,4,1,2,10,1962,0
4094,5,1,5,1,143,3,1,2,5,5146,1
3289,4,2,3,2,152,4,2,1,7,5943,1
3695,3,2,3,1,138,3,2,1,7,5534,0
7829,3,3,3,4,221,3,1,2,10,4927,1
4730,5,3,5,3,251,2,1,2,9,4458,0
8302,2,3,5,3,226,2,3,1,2,4219,0
5990,5,3,4,2,134,3,1,1,9,4214,1
8068,2,1,3,1,225,2,1,1,2,4438,1
6357,1,3,3,5,238,6,2,2,8,5620,0
4975,4,3,5,4,131,8,1,2,7,4471,0
6689,3,1,3,1,236,6,2,1,10,4858,0
6720,5,2,4,3,178,3,2,2,3,5669,0
8683,4,3,3,4,214,3,1,1,1,5722,0
6088,2,3,5,5,208,2,2,2,8,5321,0
7619,3,3,4,2,175,6,1,1,5,5445,1
3411,1,1,3,1,134,3,1,1,7,5802,1
4039,4,3,2,4,271,8,2,1,10,4183,0
7232,5,3,3,3,202,2,2,1,1,5220,1
7937,3,1,4,3,153,4,1,2,4,5161,0
5229,1,3,5,1,233,3,1,2,10,5289,0
4421,3,3,4,5,206,2,1,1,10,4264,1
4786,2,1,3,4,211,3,3,2,1,5144,0
4313,3,3,3,5,150,4,2,1,8,4433,0
5343,1,2,4,2,243,2,2,1,6,4573,0
8908,2,2,2,2,310,3,1,2,1,1549,1
3407,3,1,3,2,272,3,1,2,2,4459,1
5804,5,3,4,5,143,3,2,1,8,4142,1
7336,2,3,3,1,215,2,2,1,9,4940,0
5693,3,3,5,1,136,3,1,2,10,5308,0
7872,5,3,4,4,193,3,1,2,2,5975,1
3806,5,3,2,1,203,4,2,1,4,4145,0
3800,5,3,4,3,247,2,2,1,3,4862,1
3931,4,3,4,5,117,5,2,1,1,4378,0
3330,5,3,4,5,168,2,3,2,2,5776,0
6439,4,2,5,3,154,2,1,2,3,5440,1
7362,5,3,4,3,157,3,2,2,9,4990,0
7003,4,2,4,1,173,4,1,1,5,5530,1
8818,2,3,6,3,137,8,1,1,6,5992,1
8739,1,3,4,3,196,3,2,1,8,5541,0
3592,2,3,2,3,134,10,3,1,1,5632,0
7920,5,1,5,1,223,3,2,1,4,4905,1
8489,3,1,3,3,133,2,2,2,8,4241,0
6312,5,2,6,5,269,4,1,2,9,1826,0
3926,5,3,6,1,251,4,1,2,2,5656,0
7460,5,3,5,5,225,5,1,1,9,1646,1
3957,1,1,3,1,157,3,2,2,1,4391,0
6170,5,2,3,4,172,2,2,1,5,4647,0
5489,3,2,5,5,268,3,2,2,2,4459,1
7183,4,3,4,4,184,3,1,2,4,1330,1
5146,2,3,5,4,97,6,3,2,7,5509,1
4081,4,3,3,4,265,3,2,1,7,5113,0
8423,3,3,5,2,208,3,1,2,6,4744,1
8271,1,3,6,3,252,2,1,2,6,1470,1
4086,5,1,3,5,182,4,1,2,6,1272,1
5010,5,3,4,3,263,3,1,1,3,5253,0
7456,2,3,5,3,257,5,1,1,8,1409,0
5818,2,3,2,1,207,4,1,2,1,5742,0
8901,1,2,7,2,284,4,1,1,1,1085,1
7988,5,3,4,2,225,8,1,1,8,5623,0
6488,5,3,4,3,242,2,1,2,3,4811,1
7941,1,1,4,2,233,7,2,1,5,5361,0
7986,5,3,4,3,154,10,3,2,7,5317,0
8237,3,2,5,1,264,6,3,1,4,5337,0
6065,3,3,3,1,196,2,1,2,10,4141,1
4459,4,3,4,4,261,6,2,1,10,4596,1
8362,2,2,4,1,234,6,1,2,7,1711,0
4089,1,1,3,3,218,4,2,1,4,1678,1
8087,3,2,4,4,174,3,1,2,8,4348,0
3623,3,3,3,2,146,3,3,1,4,5846,1
3236,5,3,5,4,182,2,2,2,2,4554,1
8365,4,2,5,5,232,6,1,2,2,1550,1
8405,3,3,4,1,162,3,2,2,6,4343,1
4824,5,3,6,1,263,4,1,1,6,1153,0
5214,5,2,7,3,306,4,2,2,4,1739,1
3983,3,2,3,2,224,3,2,2,1,5343,1
8414,5,3,4,3,257,3,1,2,8,4447,1
4144,2,3,3,4,122,3,3,1,10,4880,0
6577,4,2,6,5,260,4,1,1,2,1221,0
5112,5,3,3,3,141,3,1,1,7,4954,1
6704,5,1,4,2,181,3,1,2,10,4212,1
4270,2,3,4,2,249,4,2,2,4,5418,1
6270,5,3,7,4,302,5,2,2,7,1503,1
7542,5,2,4,4,265,3,1,2,9,5508,0
4689,1,3,3,4,254,3,2,2,6,5716,0
8607,1,1,4,1,262,6,1,1,3,1830,1
3175,4,3,3,2,207,3,3,1,3,4909,1
3586,2,3,4,5,214,2,1,2,3,5546,0
6568,2,1,6,2,289,4,3,1,3,1116,0
3979,4,2,3,2,202,2,2,2,5,5135,1
6697,4,1,3,4,151,4,2,1,1,4587,1
8950,2,3,5,1,241,3,1,2,7,5342,0
6728,5,2,2,3,226,2,2,2,2,4566,0
8776,2,2,4,3,226,3,2,2,10,5305,0
6502,2,3,5,2,231,5,1,1,4,1913,1
5294,5,3,2,1,275,2,1,1,5,4163,1
7857,1,3,4,5,217,3,2,2,2,5461,1
6395,3,3,4,3,220,3,1,1,6,4894,1
7961,3,2,6,1,260,5,1,1,3,1434,0
4742,5,3,3,5,221,2,1,1,6,5289,0
5552,5,3,3,5,253,3,2,2,9,5979,1
4263,1,2,3,4,120,4,3,2,10,5537,0
4274,5,3,5,2,196,3,2,1,6,4257,0
3370,2,3,3,3,249,5,2,1,9,1752,0
5712,5,3,4,5,189,3,2,1,3,5193,0
7843,4,3,4,3,227,3,2,2,10,5782,1
8380,2,3,4,1,200,3,2,1,5,4120,1
4219,4,3,3,5,243,3,2,1,5,4383,0
8307,1,3,5,4,252,5,1,2,9,1133,1
6521,3,3,3,3,216,8,2,2,4,5329,1
3671,3,3,4,2,168,2,2,2,1,5154,0
4964,5,3,5,1,164,3,1,2,7,4540,1
5202,5,2,3,1,176,3,1,2,5,5316,1
6013,4,1,6,4,244,4,2,2,7,1795,0
6334,2,3,3,4,269,2,2,2,2,4177,0
3375,1,3,4,1,157,2,2,2,3,5801,0
8048,5,3,6,5,301,5,1,2,8,1443,0
3741,1,3,5,2,241,3,1,1,10,4244,1
5003,3,3,4,2,261,3,3,2,1,4931,0
6156,5,1,4,5,159,2,1,1,3,5704,0
7419,1,3,4,4,254,5,1,2,9,1654,1
5192,5,1,5,5,187,4,2,1,9,5326,0
6699,1,1,4,5,139,2,2,1,1,4606,0
7418,5,3,7,5,282,5,1,2,7,1260,1
4720,2,3,3,5,190,3,1,2,9,4468,0
4134,5,3,3,4,124,4,2,1,10,5011,0
3722,5,3,5,2,230,4,1,1,4,4782,1
4517,3,2,3,1,255,7,1,1,3,4477,0
7955,3,2,5,1,239,5,1,1,7,1859,1
6368,5,3,3,1,266,3,1,2,5,5154,0
5210,5,2,4,5,263,3,2,1,6,5445,0
3323,3,3,3,4,151,3,1,2,2,5712,1
6912,5,3,5,4,260,6,1,1,2,1765,0
6653,3,3,3,4,235,2,1,1,10,4575,0
3267,1,1,3,1,216,4,2,1,4,4416,0
4704,5,3,3,4,232,2,1,2,10,5678,0
5556,5,3,5,1,106,5,2,1,4,4180,0
4261,4,2,4,2,203,3,1,1,4,5699,0
6541,4,3,7,5,133,5,1,1,7,1239,1
5081,3,2,5,3,217,2,1,1,4,5588,0
6320,5,3,4,3,252,3,2,1,7,4852,0
5547,1,3,3,2,148,2,1,1,1,4133,1
4747,4,3,3,3,195,7,2,1,4,4614,0
6406,2,3,5,1,137,4,3,1,1,4042,0
3711,1,2,2,3,237,3,2,2,2,5331,0
6251,3,3,4,3,273,10,2,1,8,4896,0
4770,5,1,4,4,259,2,2,1,8,4672,0
7890,5,3,3,5,230,4,1,1,5,4450,1
8312,5,3,4,1,237,5,1,1,5,1041,0
6411,1,3,3,3,220,3,3,1,6,5269,1
4679,3,3,5,4,210,3,2,1,6,5102,0
4632,5,1,5,3,237,3,1,1,8,5131,0
8052,5,3,6,4,299,4,1,2,9,1527,0
7431,1,3,3,5,201,2,2,2,2,4440,0
3339,1,3,3,4,255,2,2,1,7,4332,1
8333,3,1,6,3,246,4,2,1,8,1741,0
5631,1,2,5,5,175,6,2,1,2,4995,1
8040,5,3,4,1,245,5,1,1,3,1537,0
5507,3,3,6,5,301,5,2,1,7,1209,1
4874,5,3,4,4,225,2,2,2,10,4829,1
4474,2,3,3,1,173,2,1,2,10,4115,1
6418,2,1,3,1,233,3,2,2,7,5331,0
5438,5,3,4,3,192,3,2,1,10,5190,0
6672,5,3,4,5,224,6,3,1,5,5659,1
8138,5,3,4,5,235,4,2,2,6,4633,1
4947,1,2,5,2,131,5,1,1,4,4600,1
6775,4,3,3,2,150,3,1,2,2,4660,1
5123,3,3,4,5,176,4,2,2,6,5061,0
6771,1,3,3,2,137,3,1,1,4,5617,0
7415,3,2,6,3,286,4,2,1,7,1132,1
7301,3,3,3,4,267,2,1,2,9,5940,0
7999,4,3,6,4,276,4,1,1,2,1120,1
6971,3,1,4,3,206,2,1,2,9,5076,1
3807,1,3,3,2,156,8,2,2,6,5637,1
8439,1,3,6,5,246,5,3,1,3,4660,1
5726,5,3,6,2,268,4,1,1,7,1274,0
4300,2,3,3,3,214,3,2,1,9,5856,0
4483,4,3,5,4,171,5,2,2,1,5749,0
5021,3,3,6,3,292,4,1,2,8,1925,0
7202,5,3,6,1,272,4,2,2,10,1534,1
5591,3,1,5,5,195,4,2,2,1,4482,0
3077,3,3,3,3,149,2,2,2,7,1145,1
5628,5,2,4,3,248,2,2,1,2,4700,0
8533,4,3,4,1,243,5,2,1,1,4624,1
5319,1,1,6,4,143,4,2,2,4,4401,0
6709,4,2,5,1,271,4,1,2,3,4610,1
4600,2,3,5,3,223,2,2,1,9,5735,0
4790,5,1,5,3,232,7,2,2,6,5285,1
5467,4,1,6,1,282,4,2,2,4,1716,0
3770,5,3,3,1,196,3,2,2,8,4516,0
4685,3,3,4,3,261,3,1,1,9,5994,1
4851,1,3,5,3,150,3,1,2,10,4799,1
6969,1,1,3,4,165,3,1,1,4,4482,0
7609,4,3,5,5,140,3,3,1,7,4799,1
5960,5,3,3,4,133,8,2,1,10,5439,1
6094,2,3,4,2,183,2,1,1,8,4921,0
3732,5,3,4,5,201,3,1,1,10,4530,1
7718,5,3,6,5,276,4,1,2,3,1136,0
5961,1,3,6,1,250,4,1,2,10,1623,1
8502,5,2,6,1,247,6,2,1,6,4691,0
3981,1,2,5,3,244,2,1,2,5,4713,0
5621,3,2,4,2,200,2,1,1,8,4222,0
5224,2,3,5,1,257,4,2,2,1,4924,0
7809,1,2,4,2,196,3,2,1,2,4474,0
8057,3,1,5,3,258,3,2,1,1,5719,0
3571,4,2,3,4,183,2,1,2,5,4261,1
8022,5,3,5,1,258,5,1,1,4,1032,0
3904,2,3,4,1,237,3,1,1,10,5381,0
8115,1,3,4,2,249,3,1,1,9,5459,1
6721,4,2,2,1,203,3,2,2,6,4234,0
6936,5,3,4,2,169,6,1,1,6,4179,0
5374,2,3,3,3,254,2,2,2,8,4890,1
8494,2,2,3,1,267,2,1,2,7,4486,1
5922,5,3,5,4,267,2,2,2,4,4053,0
6632,5,3,3,4,248,3,2,1,6,4932,0
7860,5,3,5,2,189,2,2,2,2,4636,1
3847,4,2,3,4,156,3,2,2,7,4636,0
8812,2,3,6,1,189,3,2,1,9,5316,0
7589,3,3,3,1,220,4,2,2,7,5894,1
7072,2,3,3,1,198,2,1,1,8,4940,0
5247,1,3,5,2,121,5,3,1,4,5833,0
7381,4,1,5,2,171,2,1,2,6,4236,0
5058,5,1,4,2,174,3,1,1,3,5920,0
5393,3,3,2,3,257,2,1,1,1,5331,1
3773,3,3,3,5,156,8,2,1,9,4733,1
5544,5,3,5,3,193,5,2,2,3,5888,0
6865,4,2,4,3,255,5,1,2,1,1192,0
5642,5,3,4,1,209,4,2,1,1,5057,0
8235,1,2,6,3,229,8,2,2,6,4600,0
3756,5,3,3,2,181,3,2,1,9,4163,0
3282,5,1,3,3,242,2,2,1,7,4960,0
4631,3,3,5,2,230,2,2,2,9,4483,0
4914,5,1,3,1,166,2,1,2,2,5710,1
6508,2,3,6,4,309,4,1,2,9,1771,1
5031,1,3,6,3,281,4,2,1,7,1599,1
3386,5,3,5,3,250,3,2,2,4,4343,0
5582,5,3,5,5,266,2,2,2,7,5712,1
8768,5,2,4,4,209,6,1,1,7,4852,0
8671,4,3,3,1,159,3,1,2,10,4784,1
4180,2,3,4,1,155,3,1,1,4,5666,0
3608,5,3,5,5,258,4,2,2,7,5478,0
8025,1,3,7,3,296,4,2,2,8,1826,1
5026,2,3,6,5,292,4,1,2,4,1762,1
6760,2,3,5,2,192,3,3,1,7,5695,1
3152,5,2,2,4,274,10,3,2,3,4167,1
3420,5,1,5,5,158,3,2,2,7,5559,1
6854,5,2,4,3,182,3,3,1,3,5624,0
7216,2,3,6,2,254,5,1,2,7,1638,1
6266,5,3,4,4,217,6,2,2,9,1974,0
5943,1,3,4,5,252,3,2,1,4,5017,0
3895,4,3,2,3,197,3,1,1,7,4632,0
3648,5,3,4,2,147,3,1,1,5,5174,0
3697,4,2,4,4,178,6,1,1,9,5279,1
8358,5,2,4,5,247,5,2,2,6,1737,0
7257,1,2,5,4,154,2,2,2,10,5670,0
7532,5,2,4,4,148,2,1,2,4,5437,0
6910,2,3,6,4,299,4,1,1,9,1817,0
8745,1,1,3,1,228,2,1,1,7,4977,0
8869,4,3,4,3,246,5,1,2,5,1395,0
5975,3,3,4,3,274,2,1,2,1,4762,0
3430,2,2,3,5,245,6,3,2,9,4793,0
5311,4,3,2,1,219,4,1,2,7,5573,1
5678,5,3,4,4,287,6,2,2,6,5282,0
8418,5,3,3,1,202,2,2,2,7,4598,0
8742,5,1,3,4,226,2,3,1,8,5793,0
4908,5,1,3,4,200,2,2,1,6,4751,1
8588,5,3,4,5,239,3,1,2,6,5154,1
8103,1,3,5,3,113,3,2,1,5,4743,0
3385,4,3,2,5,209,5,2,1,9,5565,0
3662,5,3,4,1,271,2,1,1,1,4866,0
4806,5,2,7,5,278,4,1,1,5,1572,1
6639,1,3,3,2,199,2,2,2,10,4659,0
6126,5,3,3,2,260,3,1,2,9,4591,1
8754,5,1,4,2,229,2,2,1,7,4855,1
8766,5,2,3,5,179,3,1,2,2,4913,0
5504,5,3,6,5,304,4,1,1,6,1864,1
6990,5,2,3,1,187,2,1,1,8,4292,1
7808,5,2,3,5,175,3,3,1,6,5150,0
4008,5,3,5,2,229,3,1,2,1,5189,1
7780,2,3,3,1,253,3,3,2,8,5030,1
5113,4,3,4,3,196,2,2,1,4,4203,1
5236,2,3,5,2,249,3,3,1,8,5000,1
7271,3,2,4,3,155,3,3,1,2,4534,0
4361,3,1,4,5,142,2,1,2,2,5150,1
7601,3,3,4,3,139,2,3,1,2,4041,1
4373,3,1,3,3,190,3,2,2,2,4468,1
3923,3,3,5,4,117,3,2,1,4,5332,0
4163,3,3,5,5,265,3,1,2,6,4423,1
4992,5,3,6,2,243,4,1,2,9,1258,1
5993,3,3,4,4,187,3,1,1,8,4893,0
3221,3,3,3,1,263,2,2,2,9,4868,1
3787,4,3,3,2,144,10,3,1,3,5000,0
8406,5,3,5,3,135,3,2,1,5,4484,0
7875,1,3,4,5,236,4,2,2,1,4082,0
7719,1,3,3,3,183,5,1,1,3,1504,0
8164,2,3,5,1,146,3,3,1,3,4345,1
4646,5,1,4,1,140,5,2,2,6,4001,1
8076,5,1,4,1,198,4,2,1,9,5382,0
4969,4,3,3,3,269,3,3,2,8,5910,0
3325,4,3,3,2,237,3,1,2,8,5287,1
6261,1,3,6,5,258,4,1,2,5,1558,0
5370,5,3,4,2,197,3,1,1,6,5826,0
5219,3,2,6,3,274,4,1,2,2,1833,1
6382,2,3,4,3,271,2,2,2,9,4967,1
8725,4,3,3,2,141,2,2,1,7,5231,0
5087,3,3,4,3,158,3,3,2,1,5089,1
7799,3,1,4,4,169,3,2,2,5,5743,0
4615,4,3,6,4,112,4,2,1,9,4005,1
7296,5,3,4,3,252,2,1,2,6,5266,1
3760,2,3,2,3,230,3,1,1,4,5127,0
6747,1,3,4,5,202,3,2,2,8,5416,0
3885,1,3,3,4,187,2,2,2,4,5139,1
3817,4,1,4,4,157,2,2,2,8,5398,0
6701,3,1,3,3,136,3,1,2,10,5175,0
4363,4,1,4,3,217,2,2,1,2,5442,0
7918,2,3,3,3,264,3,1,2,3,4970,0
5586,5,3,5,4,261,6,2,1,4,5349,0
4974,5,3,3,2,134,3,2,1,3,5232,0
3823,4,1,3,5,163,3,1,2,5,4570,0
5786,5,3,4,1,254,5,2,1,3,1880,1
7628,5,3,5,5,223,3,1,2,5,4373,1
4575,1,3,4,2,271,3,2,1,4,5902,0
4598,5,3,4,4,197,3,1,1,7,5099,0
5659,4,3,5,1,169,4,2,2,4,4541,0
3344,5,3,5,1,255,3,2,1,6,5715,0
4470,5,3,4,4,135,2,1,1,10,4508,1
6125,3,3,4,5,194,3,2,2,3,5168,1
3965,3,1,3,1,260,2,2,1,6,4332,0
4118,5,2,4,4,225,3,1,2,10,4486,0
5110,2,3,5,3,163,6,1,2,6,4349,0
4948,2,2,4,5,142,3,2,2,2,5692,0
7087,4,3,4,1,266,4,1,2,3,5773,1
7646,5,1,4,2,173,3,2,2,6,4963,0
4430,5,3,4,2,158,3,1,2,3,4527,0
6441,1,2,3,4,186,6,1,1,8,4134,0
4737,1,3,4,4,245,2,1,2,6,5772,0
4594,2,3,3,4,271,3,1,1,9,4889,1
6947,3,3,3,2,204,4,2,2,7,4768,0
4392,5,2,4,2,185,5,1,2,7,4694,1
6194,5,3,4,4,133,4,3,1,10,5296,0
4937,3,2,5,2,198,3,1,1,7,5768,1
4167,1,3,5,2,179,3,1,2,7,5496,0
7259,3,2,3,5,252,2,1,2,2,4888,1
3589,4,3,4,3,185,10,3,2,1,4973,0
5396,5,3,4,3,248,3,1,2,5,4781,1
6825,1,1,5,3,240,6,2,1,3,1321,0
6260,5,3,6,3,306,4,1,2,10,1372,1
3449,3,3,2,3,144,4,1,1,10,4075,0
5731,4,1,3,3,183,2,1,2,6,5015,0
6776,5,3,3,1,166,3,2,1,9,4251,0
3202,2,3,3,5,205,4,1,2,2,1648,0
3988,2,2,3,5,257,2,1,2,2,5251,1
3657,1,3,3,1,187,3,2,2,2,5154,1
6114,5,3,4,2,252,2,3,1,4,5233,1
5874,5,1,2,4,242,3,2,2,8,4898,0
8975,3,3,5,2,203,2,2,1,2,4712,1
4994,5,3,3,5,268,3,1,1,6,5603,0
8874,5,3,7,1,307,4,1,2,2,1983,0
4040,5,3,4,3,129,6,2,1,5,5626,0
3433,4,2,4,1,175,4,1,2,2,4053,0
7729,4,3,5,2,236,6,1,1,6,1552,0
3992,5,3,3,4,211,3,1,1,6,5890,0
7108,2,1,7,1,309,4,1,1,4,1151,0
8035,4,3,7,2,289,5,1,2,1,1178,0
6360,5,3,4,5,184,3,2,1,9,5594,0
6192,5,3,3,5,146,3,2,1,7,4126,0
6875,3,3,6,5,305,4,2,1,9,1072,0
7844,5,3,3,5,171,2,2,2,1,4783,1
8536,2,3,3,5,154,10,3,1,10,5282,1
7348,2,3,3,3,232,2,1,2,5,4255,1
7373,3,1,2,1,130,4,2,1,10,4726,0
4732,2,3,6,3,274,6,2,1,2,4281,0
6840,5,1,4,5,201,10,1,1,7,5340,0
8819,3,3,4,5,234,5,1,1,2,1087,1
4159,4,3,2,4,100,4,1,2,3,5398,0
8170,2,3,5,4,228,6,2,2,5,4974,1
4864,2,3,4,1,241,4,2,2,9,5360,0
6992,5,2,4,5,138,2,1,2,10,4788,0
7031,3,3,3,2,258,2,1,2,1,5862,0
4157,3,3,5,2,270,3,2,1,5,5950,1
6124,2,3,3,5,144,2,2,2,2,4629,1
6404,5,3,4,4,171,3,1,2,6,4343,1
8717,3,3,5,5,198,3,1,1,5,4754,1
7865,3,3,5,3,143,3,1,2,6,4761,1
5178,5,3,3,2,226,4,2,1,8,5225,0
6078,5,3,3,2,132,4,2,1,3,4512,0
3755,3,3,5,1,111,4,3,1,2,5978,1
3251,3,3,4,1,181,2,1,1,3,5877,0
3994,2,3,3,3,221,3,3,2,5,4568,1
5090,5,3,2,4,272,2,2,2,4,4632,0
4695,1,3,3,2,176,2,1,1,2,5083,0
7907,3,3,3,5,256,2,2,1,6,5375,0
4211,3,3,4,3,266,3,2,2,8,4493,0
8608,2,1,6,5,275,4,1,1,6,1872,0
4506,5,1,4,4,142,10,3,1,7,5425,1
5197,4,1,3,3,259,3,2,1,5,4664,0
4380,5,2,3,1,236,2,2,1,8,5591,0
7345,4,3,3,4,185,2,1,2,4,5926,0
5688,5,3,5,2,111,4,2,1,7,4424,0
5249,3,3,4,1,229,4,2,1,2,5378,1
4617,1,3,4,3,256,3,3,1,1,4323,0
8374,2,2,2,1,168,4,1,2,6,4800,0
6481,4,3,5,4,222,3,2,1,10,4663,0
6843,1,1,3,2,214,2,3,1,7,4938,0
3262,2,1,5,1,248,2,1,1,9,5881,1
3417,1,1,3,4,148,4,2,1,9,5301,0
5038,2,3,6,2,244,4,2,1,1,1406,1
8729,3,3,3,4,238,2,2,2,7,5974,0
5751,1,2,5,4,250,4,2,2,4,4531,0
5018,5,3,5,2,285,4,2,1,7,1666,1
8598,5,3,5,1,226,5,2,2,3,1409,0
7408,2,2,5,1,261,5,1,1,10,1713,0
6956,5,3,5,2,257,3,1,1,2,4677,1
8329,4,3,4,2,228,5,1,2,6,1718,0
4882,2,3,4,5,218,6,1,2,5,4364,1
5989,4,3,5,2,233,7,2,1,8,5519,1
5354,5,2,4,3,167,3,2,1,1,4621,1
7614,5,3,5,4,131,6,1,2,8,4005,1
8960,5,3,5,1,167,3,1,2,9,4660,0
8977,4,3,3,2,233,3,2,2,7,5838,0
3597,1,3,4,2,271,3,1,2,9,4085,0
4394,5,2,3,4,270,2,1,2,4,4681,0
6794,5,3,3,1,214,2,3,1,10,4310,0
3905,3,3,4,1,187,3,2,2,8,5872,0
8009,3,3,6,2,282,4,1,2,1,1857,1
4315,4,3,2,1,147,3,1,2,3,4120,1
7632,5,3,5,4,225,2,1,2,8,4725,0
7026,5,3,4,1,112,6,2,2,9,5248,1
5476,2,2,4,2,192,3,2,1,3,4922,0
6183,1,3,5,5,269,3,1,1,5,5673,1
6543,1,3,7,5,296,4,1,1,2,1823,1
8932,2,3,5,5,257,5,1,2,5,1657,0
8804,5,3,3,5,195,2,2,1,9,5832,0
5705,3,3,3,1,245,2,1,1,8,4594,1
5824,2,3,3,5,248,2,3,2,3,5287,1
4643,3,1,4,3,204,2,1,1,7,4717,1
8112,5,3,3,3,217,4,2,1,3,5602,0
5923,4,3,3,3,208,2,2,1,5,5661,0
3799,4,3,5,1,241,3,3,2,8,5306,1
4665,1,2,3,3,178,4,3,2,3,4154,1
7369,4,3,4,1,179,4,2,1,2,4071,1
8209,4,1,5,5,247,2,2,2,5,4250,0
6985,4,2,4,4,215,2,1,1,7,5151,1
8236,2,2,4,3,211,8,2,1,6,5583,0
3674,5,1,4,1,153,2,2,2,9,4359,0
5364,5,3,4,5,226,5,1,1,5,4833,0
8618,5,1,5,2,254,6,1,1,5,1951,0
6614,5,3,5,1,276,5,2,2,5,1358,1
5803,4,3,3,4,187,3,1,2,7,5417,0
7322,5,3,6,2,226,4,3,1,7,5600,0
8841,1,3,5,3,235,5,1,2,4,1990,0
6493,4,3,6,1,300,5,1,1,10,1787,0
6307,4,2,5,3,221,5,1,1,2,1630,1
4560,5,3,6,2,244,4,1,1,4,1245,1
5066,5,2,5,2,152,4,2,2,6,5596,0
4036,2,3,3,3,150,2,2,2,6,4170,1
4738,2,3,4,1,188,2,1,2,6,5894,1
3424,2,2,3,4,213,3,1,1,4,5481,1
4433,3,3,4,4,143,2,2,1,3,5630,1
6645,1,3,4,3,258,2,1,1,3,4555,0
4777,4,1,4,5,169,10,2,1,6,4385,0
3929,3,3,4,3,206,4,2,2,1,4812,1
8454,5,3,5,3,242,3,2,1,6,5013,1
5380,2,3,3,5,258,3,1,2,5,4314,1
4587,1,3,3,1,145,3,3,1,10,4364,0
4887,1,3,4,2,160,2,3,1,5,4343,0
7889,3,3,3,1,212,6,1,2,5,5339,0
8550,5,3,6,5,278,4,1,2,2,1167,1
4207,4,3,3,3,181,3,1,1,1,5094,1
7290,5,3,5,3,202,2,1,1,6,5716,0
5064,5,1,4,2,209,2,2,1,9,5131,0
6998,5,2,3,2,215,4,1,1,3,4042,0
8434,2,3,3,2,256,3,1,2,1,4932,0
8656,2,3,7,1,245,4,2,2,4,1653,1
5914,2,3,3,5,284,2,1,2,10,5619,0
4353,1,3,5,1,134,2,1,2,8,5646,0
3443,3,3,4,4,235,2,1,2,4,5671,0
6216,5,3,6,5,255,4,1,1,9,1113,0
3356,5,3,2,4,162,3,3,1,2,5893,1
8627,3,2,7,3,307,4,1,2,1,1793,1
7851,1,3,2,3,118,4,2,2,7,5510,0
7906,2,3,3,2,139,3,2,2,4,5531,0
5371,4,3,4,1,158,3,2,2,5,5782,0
5932,2,3,2,5,189,5,1,2,3,5292,0
6938,5,3,4,2,271,3,2,1,4,4186,1
3867,1,3,2,2,157,2,2,2,9,5875,0
7645,4,3,3,4,159,2,2,1,6,4990,1
4677,1,3,3,5,216,3,3,1,2,4242,0
5048,5,1,4,4,266,3,1,2,4,5905,0
8759,3,1,4,4,141,3,1,2,10,4289,0
6607,4,3,4,4,138,3,2,1,7,1597,1
6136,2,3,4,3,162,3,1,2,4,5913,1
7761,1,3,5,1,276,5,1,1,6,1793,0
5762,5,2,7,3,244,5,2,1,10,1913,1
4970,5,3,4,3,275,3,1,1,3,4824,0
7811,3,2,4,3,262,4,3,1,2,4783,1
6677,3,3,4,3,198,2,1,2,5,5724,1
5078,5,2,3,2,200,4,2,1,4,4918,0
4127,3,2,4,3,249,3,1,2,5,5017,1
4541,3,3,3,2,255,7,1,1,3,5936,0
6436,2,2,3,5,189,2,1,2,8,4567,0
4409,3,3,3,3,147,3,1,2,4,5805,0
3580,2,3,6,5,163,4,3,2,3,5118,1
7142,5,3,5,3,275,5,1,2,7,1349,0
3288,5,2,3,1,135,3,1,2,9,4511,0
7994,5,3,4,2,254,7,1,1,6,5121,0
3391,4,3,5,4,273,3,2,2,6,4044,1
4183,4,3,6,4,276,6,1,1,8,5037,0
4662,5,2,3,3,270,3,1,2,7,4152,0
4138,2,3,2,3,243,5,2,2,5,4750,1
8150,5,3,5,1,279,5,2,2,4,4405,1
5948,5,3,4,1,269,2,2,1,8,4930,0
4580,5,3,4,3,142,3,2,1,6,5930,0
8458,2,3,3,2,179,3,1,2,4,4102,1
8116,2,3,4,1,178,3,3,2,3,5520,1
4827,1,3,2,5,205,6,1,2,2,5671,0
6538,2,3,6,4,279,4,1,1,1,1246,1
5725,4,3,5,5,287,4,1,2,4,1509,1
3502,2,3,4,2,247,3,2,2,8,4977,0
